bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
14,14628,6,155,24,6,17,159,2020-12-20
14,14713,10,66,39,6,82,289,2020-12-20
14,14729,4,6,3,3,19,39,2020-12-20
14,14730,8,10,5,8,22,40,2020-12-20
15,15001,4,5,4,2,17,29,2020-12-20
15,15002,10,32,16,5,53,249,2020-12-20
15,15003,9,11,11,6,24,179,2020-12-20
15,15081,2,3,0,2,5,11,2020-12-20
15,15082,3,7,0,3,31,24,2020-12-20
15,15083,2,6,5,2,8,11,2020-12-20
15,15084,3,8,0,3,4,35,2020-12-20
15,15085,5,14,2,4,14,52,2020-12-20
15,15086,2,3,2,2,8,20,2020-12-20
15,15087,3,6,1,3,5,20,2020-12-20
15,15088,2,7,3,2,3,19,2020-12-20
15,15089,4,12,11,4,3,37,2020-12-20
15,15090,3,6,1,2,9,11,2020-12-20
15,15091,4,13,5,2,12,29,2020-12-20
16,16051,3,14,7,2,13,63,2020-12-20
16,16052,1,13,6,1,7,39,2020-12-20
16,16053,3,19,11,1,13,107,2020-12-20
16,16054,2,11,6,1,11,22,2020-12-20
16,16055,1,1,0,1,6,10,2020-12-20
16,16056,1,5,3,1,7,26,2020-12-20
16,16061,3,9,2,3,5,12,2020-12-20
16,16062,4,13,8,3,18,44,2020-12-20
16,16063,3,5,1,3,18,56,2020-12-20
16,16064,4,0,0,3,5,17,2020-12-20
16,16065,1,0,0,1,4,3,2020-12-20
16,16066,2,11,4,2,6,36,2020-12-20
16,16067,2,5,0,2,5,12,2020-12-20
16,16068,1,3,0,1,1,5,2020-12-20
16,16069,1,3,2,1,3,3,2020-12-20
16,16070,3,3,0,2,8,9,2020-12-20
16,16071,3,15,12,3,22,73,2020-12-20
16,16072,1,2,1,1,3,9,2020-12-20
16,16073,1,4,1,1,8,14,2020-12-20
16,16074,1,0,0,1,0,4,2020-12-20
16,16075,1,2,1,1,1,3,2020-12-20
16,16076,1,0,0,1,0,12,2020-12-20
16,16077,2,8,3,1,5,25,2020-12-20
01,01001,3,1,1,2,14,35,2020-12-21
01,01002,5,5,3,3,44,120,2020-12-21
01,01003,2,7,5,2,36,102,2020-12-21
01,01004,1,2,1,1,4,21,2020-12-21
01,01051,1,1,0,1,5,39,2020-12-21
01,01053,2,2,1,2,5,12,2020-12-21
01,01054,3,0,0,3,9,16,2020-12-21
01,01055,3,2,0,3,16,35,2020-12-21
01,01056,2,2,0,2,3,30,2020-12-21
01,01057,1,0,0,1,6,6,2020-12-21
01,01058,5,0,0,3,17,25,2020-12-21
01,01059,1,1,0,1,12,12,2020-12-21
01,01060,4,0,0,4,23,68,2020-12-21
01,01061,3,2,0,1,20,29,2020-12-21
01,01062,3,5,3,3,8,25,2020-12-21
02,02000,34,105,66,24,119,539,2020-12-21
03,03101,7,7,2,5,30,99,2020-12-21
03,03102,2,4,3,2,9,20,2020-12-21
03,03103,1,3,1,1,13,23,2020-12-21
03,03151,2,5,2,2,3,17,2020-12-21
03,03153,3,1,1,3,9,29,2020-12-21
03,03154,1,2,0,1,4,11,2020-12-21
03,03155,2,1,1,2,9,12,2020-12-21
03,03157,1,4,1,1,0,15,2020-12-21
03,03158,1,2,0,1,4,12,2020-12-21
03,03159,8,12,4,7,43,129,2020-12-21
03,03241,19,52,25,16,55,356,2020-12-21
03,03251,3,4,3,3,5,12,2020-12-21
03,03252,6,5,2,4,15,54,2020-12-21
03,03254,7,12,7,4,8,60,2020-12-21
03,03255,1,1,1,1,3,11,2020-12-21
03,03256,1,2,0,1,4,20,2020-12-21
03,03257,1,5,0,1,2,20,2020-12-21
03,03351,2,2,2,1,2,26,2020-12-21
03,03352,2,1,0,2,5,10,2020-12-21
03,03353,3,2,0,3,8,28,2020-12-21
03,03354,1,0,0,1,0,6,2020-12-21
03,03355,4,2,0,2,19,26,2020-12-21
03,03356,3,0,0,2,3,9,2020-12-21
03,03357,3,3,1,2,9,25,2020-12-21
03,03358,2,2,1,2,6,14,2020-12-21
03,03359,3,1,0,2,6,25,2020-12-21
03,03360,2,0,0,2,23,55,2020-12-21
03,03361,2,0,0,2,3,12,2020-12-21
03,03401,1,7,6,1,0,15,2020-12-21
03,03402,1,1,0,1,6,14,2020-12-21
03,03403,5,14,9,3,13,93,2020-12-21
03,03404,5,21,12,4,31,107,2020-12-21
03,03405,2,4,2,1,14,26,2020-12-21
03,03451,3,2,2,2,4,29,2020-12-21
03,03452,4,5,0,3,10,30,2020-12-21
03,03453,3,6,3,3,4,24,2020-12-21
03,03454,10,3,2,6,32,63,2020-12-21
03,03455,2,2,0,2,9,24,2020-12-21
03,03456,1,3,1,1,6,22,2020-12-21
03,03457,6,3,1,4,15,17,2020-12-21
03,03458,1,2,0,1,0,9,2020-12-21
03,03459,7,6,1,6,50,66,2020-12-21
03,03460,5,3,2,3,17,24,2020-12-21
03,03461,2,0,0,2,7,10,2020-12-21
03,03462,1,0,0,1,3,5,2020-12-21
04,04011,10,33,17,9,16,149,2020-12-21
04,04012,4,7,5,3,15,41,2020-12-21
05,05111,14,34,17,11,48,248,2020-12-21
05,05112,16,41,22,9,36,179,2020-12-21
05,05113,16,66,48,13,58,321,2020-12-21
05,05114,7,17,10,4,8,89,2020-12-21
05,05116,6,34,14,4,9,86,2020-12-21
05,05117,2,13,4,2,3,31,2020-12-21
05,05119,7,24,9,4,15,58,2020-12-21
05,05120,1,6,3,1,1,29,2020-12-21
05,05122,4,21,15,3,23,63,2020-12-21
05,05124,7,30,20,5,48,105,2020-12-21
05,05154,8,9,6,5,15,54,2020-12-21
05,05158,7,19,6,6,11,55,2020-12-21
05,05162,7,11,4,5,23,82,2020-12-21
05,05166,4,12,0,4,2,33,2020-12-21
05,05170,11,22,10,8,27,105,2020-12-21
05,05314,18,44,27,11,25,267,2020-12-21
05,05315,31,87,53,18,29,419,2020-12-21
05,05316,5,9,6,2,13,75,2020-12-21
05,05334,13,49,38,7,23,283,2020-12-21
05,05358,7,20,11,5,7,62,2020-12-21
05,05362,7,17,9,7,10,58,2020-12-21
05,05366,3,7,3,3,4,23,2020-12-21
05,05370,3,13,11,3,1,35,2020-12-21
05,05374,6,15,12,6,12,75,2020-12-21
05,05378,4,12,5,4,6,37,2020-12-21
05,05382,7,20,6,6,10,73,2020-12-21
05,05512,2,6,2,2,6,34,2020-12-21
05,05513,7,23,15,4,20,82,2020-12-21
05,05515,9,36,6,7,28,239,2020-12-21
05,05554,6,11,5,5,15,58,2020-12-21
05,05558,5,6,2,3,6,28,2020-12-21
05,05562,15,51,26,14,33,193,2020-12-21
05,05566,7,6,3,5,22,76,2020-12-21
05,05570,6,12,5,5,18,30,2020-12-21
05,05711,6,31,18,4,31,132,2020-12-21
05,05754,4,10,4,4,19,34,2020-12-21
05,05758,5,12,6,3,11,57,2020-12-21
05,05762,6,7,5,5,10,26,2020-12-21
05,05766,2,21,5,2,2,48,2020-12-21
05,05770,8,24,17,6,29,192,2020-12-21
05,05774,7,15,10,5,26,78,2020-12-21
05,05911,8,28,15,6,35,158,2020-12-21
05,05913,9,30,15,9,31,250,2020-12-21
05,05914,7,14,6,5,25,58,2020-12-21
05,05915,7,13,11,5,21,62,2020-12-21
05,05916,4,13,4,4,15,51,2020-12-21
05,05954,7,13,4,6,22,109,2020-12-21
05,05958,10,12,2,9,44,84,2020-12-21
05,05962,10,30,14,8,16,111,2020-12-21
05,05966,3,4,1,3,14,17,2020-12-21
05,05970,8,5,3,7,40,100,2020-12-21
05,05974,9,8,2,7,18,65,2020-12-21
05,05978,8,26,15,8,27,82,2020-12-21
06,06411,7,22,15,4,21,78,2020-12-21
06,06412,17,69,33,12,52,238,2020-12-21
06,06413,4,17,4,2,16,67,2020-12-21
06,06414,6,26,17,4,16,75,2020-12-21
06,06431,5,5,1,5,10,27,2020-12-21
06,06432,2,22,16,2,0,27,2020-12-21
06,06433,2,11,4,2,1,17,2020-12-21
06,06434,2,9,4,2,2,25,2020-12-21
06,06435,7,25,10,4,11,66,2020-12-21
06,06436,2,7,6,2,5,22,2020-12-21
06,06437,2,10,8,2,4,122,2020-12-21
06,06438,2,13,8,2,0,20,2020-12-21
06,06439,2,6,3,2,1,15,2020-12-21
06,06440,5,16,7,5,2,73,2020-12-21
06,06531,6,47,26,4,35,185,2020-12-21
06,06532,3,4,2,3,5,56,2020-12-21
06,06533,4,21,13,4,8,44,2020-12-21
06,06534,3,14,8,3,19,122,2020-12-21
06,06535,4,5,1,4,5,20,2020-12-21
06,06611,6,25,16,6,15,141,2020-12-21
06,06631,5,18,11,3,11,82,2020-12-21
06,06632,4,16,13,3,14,45,2020-12-21
06,06633,4,4,2,4,12,20,2020-12-21
06,06634,3,7,5,3,2,22,2020-12-21
06,06635,7,16,10,7,29,86,2020-12-21
06,06636,3,4,1,3,14,22,2020-12-21
07,07111,6,11,7,4,33,77,2020-12-21
07,07131,2,4,2,2,4,13,2020-12-21
07,07132,2,2,2,2,6,10,2020-12-21
07,07133,6,12,6,4,13,36,2020-12-21
07,07134,2,2,0,2,8,14,2020-12-21
07,07135,2,0,0,2,4,9,2020-12-21
07,07137,3,6,2,3,10,25,2020-12-21
07,07138,8,13,7,5,20,46,2020-12-21
07,07140,2,4,1,2,3,12,2020-12-21
07,07141,5,5,4,5,8,22,2020-12-21
07,07143,4,9,5,4,11,22,2020-12-21
07,07211,6,10,6,3,17,77,2020-12-21
07,07231,2,1,0,2,8,16,2020-12-21
07,07232,2,0,0,2,5,9,2020-12-21
07,07233,2,2,1,2,9,12,2020-12-21
07,07235,2,1,1,2,7,7,2020-12-21
07,07311,1,6,0,1,0,15,2020-12-21
07,07312,3,12,7,1,22,93,2020-12-21
07,07313,3,6,2,2,8,14,2020-12-21
07,07314,6,32,14,4,22,96,2020-12-21
07,07315,2,16,11,2,10,102,2020-12-21
07,07316,1,0,0,1,1,14,2020-12-21
07,07317,2,6,3,1,2,14,2020-12-21
07,07318,3,18,8,2,0,27,2020-12-21
07,07319,3,10,5,1,9,43,2020-12-21
07,07320,1,0,0,1,6,8,2020-12-21
07,07331,1,1,0,1,1,7,2020-12-21
07,07332,2,9,3,2,5,12,2020-12-21
07,07333,2,0,0,2,5,7,2020-12-21
07,07334,2,4,3,2,10,14,2020-12-21
07,07335,1,1,1,1,6,8,2020-12-21
07,07336,1,1,0,1,1,15,2020-12-21
07,07337,2,0,0,2,1,12,2020-12-21
07,07339,2,3,0,2,0,8,2020-12-21
07,07340,1,0,0,1,5,4,2020-12-21
08,08111,12,59,34,10,38,226,2020-12-21
08,08115,6,13,6,4,6,46,2020-12-21
08,08116,8,30,16,4,10,70,2020-12-21
08,08117,5,8,7,3,14,28,2020-12-21
08,08118,5,35,18,4,8,95,2020-12-21
08,08119,4,19,10,2,13,52,2020-12-21
08,08121,3,17,10,1,14,47,2020-12-21
08,08125,2,4,4,2,5,45,2020-12-21
08,08126,1,5,3,1,0,7,2020-12-21
08,08127,4,6,3,2,14,39,2020-12-21
08,08128,2,3,3,2,6,16,2020-12-21
08,08135,2,4,2,1,4,16,2020-12-21
08,08136,8,10,6,4,12,60,2020-12-21
08,08211,3,5,4,1,9,13,2020-12-21
08,08212,6,26,12,4,10,122,2020-12-21
08,08215,3,13,7,3,11,41,2020-12-21
08,08216,2,0,0,2,2,10,2020-12-21
08,08221,8,54,26,6,42,212,2020-12-21
08,08222,6,38,29,3,18,116,2020-12-21
08,08225,3,7,2,3,4,11,2020-12-21
08,08226,4,17,10,4,8,33,2020-12-21
08,08231,4,23,8,2,8,57,2020-12-21
08,08235,3,4,4,3,3,22,2020-12-21
08,08236,2,4,3,2,2,10,2020-12-21
08,08237,1,5,4,1,5,9,2020-12-21
08,08311,7,31,20,4,30,166,2020-12-21
08,08315,4,15,6,4,15,42,2020-12-21
08,08316,3,5,5,3,5,84,2020-12-21
08,08317,8,20,10,6,24,73,2020-12-21
08,08325,2,5,1,2,2,8,2020-12-21
08,08326,6,14,0,2,10,60,2020-12-21
08,08327,1,6,2,1,0,10,2020-12-21
08,08335,10,16,6,6,18,67,2020-12-21
08,08336,2,4,1,2,8,17,2020-12-21
08,08337,2,1,1,2,1,9,2020-12-21
08,08415,3,4,4,1,19,25,2020-12-21
08,08416,5,11,11,2,18,86,2020-12-21
08,08417,1,2,0,1,6,20,2020-12-21
08,08421,5,26,14,4,32,115,2020-12-21
08,08425,2,4,0,2,1,15,2020-12-21
08,08426,1,5,3,1,2,12,2020-12-21
08,08435,5,11,6,3,7,56,2020-12-21
08,08436,6,9,7,4,21,51,2020-12-21
08,08437,2,4,3,2,4,10,2020-12-21
09,09161,1,11,6,1,5,43,2020-12-21
09,09162,36,157,100,26,67,537,2020-12-21
09,09163,3,10,3,1,10,33,2020-12-21
09,09171,3,6,1,2,1,27,2020-12-21
09,09172,3,1,0,3,2,18,2020-12-21
09,09173,2,8,4,2,1,23,2020-12-21
09,09174,1,5,3,1,1,29,2020-12-21
09,09175,1,2,2,1,3,13,2020-12-21
09,09176,3,3,3,3,4,44,2020-12-21
09,09177,1,5,3,1,4,15,2020-12-21
09,09178,1,5,2,1,1,17,2020-12-21
09,09179,1,8,6,1,1,11,2020-12-21
09,09180,4,11,4,2,7,63,2020-12-21
09,09181,2,5,5,1,5,9,2020-12-21
09,09182,1,3,3,1,5,21,2020-12-21
09,09183,1,7,1,1,1,15,2020-12-21
09,09184,2,1,1,2,0,10,2020-12-21
09,09185,4,3,2,2,10,24,2020-12-21
09,09186,1,3,2,1,1,7,2020-12-21
09,09187,5,12,10,5,7,54,2020-12-21
09,09188,6,9,3,5,10,42,2020-12-21
09,09189,4,19,9,3,8,47,2020-12-21
09,09190,3,6,4,3,7,16,2020-12-21
09,09261,5,9,5,3,5,55,2020-12-21
09,09262,4,10,2,2,16,31,2020-12-21
09,09263,1,4,3,1,4,23,2020-12-21
09,09271,2,15,7,2,7,33,2020-12-21
09,09272,2,5,1,2,3,15,2020-12-21
09,09273,3,6,2,3,3,11,2020-12-21
09,09274,1,4,1,1,0,6,2020-12-21
09,09275,2,9,3,2,5,22,2020-12-21
09,09276,2,13,6,2,0,17,2020-12-21
09,09277,2,5,2,2,4,12,2020-12-21
09,09278,2,3,2,2,4,7,2020-12-21
09,09279,2,0,0,2,6,12,2020-12-21
09,09361,3,2,1,1,15,31,2020-12-21
09,09362,7,43,30,4,43,181,2020-12-21
09,09363,3,14,6,1,10,55,2020-12-21
09,09371,1,4,1,1,1,9,2020-12-21
09,09372,1,1,0,1,2,12,2020-12-21
09,09373,1,8,5,1,0,22,2020-12-21
09,09375,2,3,2,2,3,11,2020-12-21
09,09376,4,5,3,4,3,21,2020-12-21
09,09377,2,8,5,2,4,12,2020-12-21
09,09461,5,6,1,1,12,42,2020-12-21
09,09462,7,4,2,2,13,54,2020-12-21
09,09463,3,7,4,1,9,34,2020-12-21
09,09464,3,11,4,1,1,33,2020-12-21
09,09471,2,5,3,2,3,13,2020-12-21
09,09472,1,0,0,1,4,3,2020-12-21
09,09474,2,3,3,2,3,8,2020-12-21
09,09475,2,1,0,2,4,15,2020-12-21
09,09476,1,3,1,1,2,8,2020-12-21
09,09477,1,1,0,1,5,20,2020-12-21
09,09478,3,3,2,3,10,33,2020-12-21
09,09479,2,2,0,2,12,8,2020-12-21
09,09561,2,2,0,2,7,20,2020-12-21
09,09562,5,29,22,3,25,124,2020-12-21
09,09563,3,12,4,1,7,47,2020-12-21
09,09564,12,55,40,6,32,159,2020-12-21
09,09565,1,2,0,1,1,5,2020-12-21
09,09571,3,6,5,3,7,16,2020-12-21
09,09572,1,1,1,1,3,3,2020-12-21
09,09574,3,13,13,3,1,24,2020-12-21
09,09575,2,10,6,2,18,40,2020-12-21
09,09576,1,2,2,1,3,3,2020-12-21
09,09577,2,4,4,2,3,12,2020-12-21
09,09661,3,9,3,1,6,48,2020-12-21
09,09662,4,5,0,2,9,52,2020-12-21
09,09663,4,17,11,3,38,103,2020-12-21
09,09671,1,0,0,1,2,2,2020-12-21
09,09672,4,3,3,4,8,32,2020-12-21
09,09673,1,17,2,1,15,120,2020-12-21
09,09674,2,1,0,2,2,7,2020-12-21
09,09675,1,4,1,1,0,9,2020-12-21
09,09676,1,5,2,1,2,8,2020-12-21
09,09677,1,0,0,1,4,5,2020-12-21
09,09678,2,0,0,2,1,5,2020-12-21
09,09679,1,1,1,1,1,9,2020-12-21
09,09761,6,34,17,3,35,127,2020-12-21
09,09762,1,8,4,1,0,20,2020-12-21
09,09763,3,4,1,1,4,40,2020-12-21
09,09764,3,8,5,1,0,28,2020-12-21
09,09771,2,7,2,2,1,13,2020-12-21
09,09772,2,6,5,2,0,12,2020-12-21
09,09773,2,5,4,2,4,9,2020-12-21
09,09774,4,9,3,4,10,51,2020-12-21
09,09775,2,3,0,2,9,9,2020-12-21
09,09776,2,2,1,2,3,9,2020-12-21
09,09777,3,3,0,3,5,15,2020-12-21
09,09778,2,3,0,2,5,9,2020-12-21
09,09779,3,7,7,3,1,22,2020-12-21
09,09780,2,5,3,2,6,10,2020-12-21
10,10041,9,46,19,7,31,150,2020-12-21
10,10042,2,0,0,2,3,9,2020-12-21
10,10043,6,4,1,4,5,28,2020-12-21
10,10044,4,4,4,3,13,42,2020-12-21
10,10045,4,31,6,2,26,184,2020-12-21
10,10046,1,4,2,1,3,10,2020-12-21
11,11000,64,378,239,41,168,1080,2020-12-21
12,12051,4,8,5,3,11,42,2020-12-21
12,12052,3,29,6,2,10,85,2020-12-21
12,12053,1,8,5,1,1,11,2020-12-21
12,12054,6,18,9,4,24,61,2020-12-21
12,12060,2,13,3,2,8,61,2020-12-21
12,12061,5,8,2,5,10,46,2020-12-21
12,12062,3,7,4,3,5,23,2020-12-21
12,12063,4,3,0,2,7,14,2020-12-21
12,12064,3,12,7,3,4,22,2020-12-21
12,12065,5,8,0,5,5,33,2020-12-21
12,12066,1,14,1,1,0,16,2020-12-21
12,12067,3,19,10,3,16,46,2020-12-21
12,12068,3,17,6,3,7,58,2020-12-21
12,12069,2,8,5,2,6,47,2020-12-21
12,12070,2,3,1,2,1,13,2020-12-21
12,12071,3,6,1,3,9,10,2020-12-21
12,12072,2,4,0,2,1,11,2020-12-21
12,12073,4,5,1,4,9,19,2020-12-21
13,13003,4,3,1,2,24,88,2020-12-21
13,13004,3,10,5,1,16,57,2020-12-21
13,13071,7,12,4,5,22,63,2020-12-21
13,13072,6,1,0,4,30,22,2020-12-21
13,13073,4,3,1,4,20,42,2020-12-21
13,13074,2,1,1,2,9,8,2020-12-21
13,13075,9,10,2,7,46,151,2020-12-21
13,13076,7,13,5,7,33,103,2020-12-21
14,14511,7,47,29,3,25,156,2020-12-21
14,14521,7,54,28,6,5,77,2020-12-21
14,14522,5,24,11,5,5,47,2020-12-21
14,14523,6,27,15,5,4,57,2020-12-21
14,14524,6,47,23,5,19,88,2020-12-21
14,14612,15,74,51,6,23,256,2020-12-21
14,14625,7,42,20,6,8,65,2020-12-21
14,14626,7,23,14,6,18,44,2020-12-21
14,14627,5,26,14,5,6,59,2020-12-21
14,14628,6,146,25,6,25,152,2020-12-21
14,14713,10,64,37,6,66,282,2020-12-21
14,14729,4,9,4,3,18,40,2020-12-21
14,14730,8,12,6,8,21,41,2020-12-21
15,15001,4,7,4,2,14,32,2020-12-21
15,15002,10,37,17,5,50,249,2020-12-21
15,15003,9,12,9,6,21,183,2020-12-21
15,15081,2,3,0,2,6,10,2020-12-21
15,15082,3,8,0,3,25,30,2020-12-21
15,15083,2,6,5,2,9,10,2020-12-21
15,15084,3,10,0,3,3,37,2020-12-21
15,15085,5,11,2,4,15,51,2020-12-21
15,15086,2,3,2,2,10,18,2020-12-21
15,15087,3,6,2,3,3,22,2020-12-21
15,15088,2,5,2,2,3,19,2020-12-21
15,15089,4,11,11,4,3,37,2020-12-21
15,15090,3,3,1,2,8,12,2020-12-21
15,15091,4,14,6,2,10,31,2020-12-21
16,16051,3,14,7,2,17,59,2020-12-21
16,16052,1,14,6,1,2,44,2020-12-21
16,16053,3,17,11,1,26,104,2020-12-21
16,16054,2,10,4,1,10,20,2020-12-21
16,16055,1,0,0,1,6,10,2020-12-21
16,16056,1,4,3,1,7,26,2020-12-21
16,16061,3,9,2,3,5,12,2020-12-21
16,16062,4,12,8,3,22,39,2020-12-21
16,16063,3,5,1,3,23,51,2020-12-21
16,16064,4,2,0,3,4,18,2020-12-21
16,16065,1,0,0,1,0,9,2020-12-21
16,16066,2,13,4,2,5,37,2020-12-21
16,16067,2,5,2,2,5,12,2020-12-21
16,16068,1,3,0,1,1,5,2020-12-21
16,16069,1,3,2,1,2,3,2020-12-21
16,16070,3,4,2,2,7,10,2020-12-21
16,16071,3,16,12,3,18,79,2020-12-21
16,16072,1,4,4,1,1,11,2020-12-21
16,16073,1,4,2,1,8,14,2020-12-21
16,16074,1,0,0,1,0,5,2020-12-21
16,16075,1,1,1,1,1,3,2020-12-21
16,16076,1,0,0,1,1,11,2020-12-21
16,16077,2,8,3,1,5,25,2020-12-21
01,01001,3,1,1,2,10,34,2020-12-22
01,01002,5,8,5,3,46,118,2020-12-22
01,01003,2,5,4,2,34,104,2020-12-22
01,01004,1,2,1,1,3,22,2020-12-22
01,01051,1,1,1,1,3,41,2020-12-22
01,01053,2,2,1,2,4,13,2020-12-22
01,01054,3,0,0,3,11,14,2020-12-22
01,01055,3,1,0,3,18,30,2020-12-22
01,01056,2,2,0,2,3,30,2020-12-22
01,01057,1,0,0,1,7,5,2020-12-22
01,01058,5,2,0,3,15,27,2020-12-22
01,01059,1,1,1,1,11,13,2020-12-22
01,01060,4,1,1,4,17,68,2020-12-22
01,01061,3,3,0,1,11,38,2020-12-22
01,01062,3,8,3,3,5,28,2020-12-22
02,02000,34,103,66,24,134,525,2020-12-22
03,03101,7,7,3,5,28,104,2020-12-22
03,03102,2,3,2,2,9,19,2020-12-22
03,03103,2,3,2,1,7,21,2020-12-22
03,03151,2,5,3,2,5,15,2020-12-22
03,03153,3,1,1,3,9,29,2020-12-22
03,03154,1,1,0,1,1,14,2020-12-22
03,03155,2,1,1,2,7,14,2020-12-22
03,03157,1,4,1,1,3,16,2020-12-22
03,03158,1,2,0,1,3,13,2020-12-22
03,03159,8,12,5,7,44,130,2020-12-22
03,03241,19,51,28,16,57,351,2020-12-22
03,03251,3,3,3,3,9,8,2020-12-22
03,03252,6,5,2,4,10,58,2020-12-22
03,03254,7,12,7,4,7,65,2020-12-22
03,03255,1,1,1,1,0,11,2020-12-22
03,03256,1,1,0,1,3,21,2020-12-22
03,03257,1,5,0,1,3,19,2020-12-22
03,03351,2,3,2,1,2,26,2020-12-22
03,03352,2,1,0,2,5,10,2020-12-22
03,03353,3,4,0,3,3,33,2020-12-22
03,03354,1,0,0,1,0,8,2020-12-22
03,03355,4,2,1,2,13,29,2020-12-22
03,03356,3,0,0,2,2,10,2020-12-22
03,03357,3,3,1,2,10,24,2020-12-22
03,03358,2,4,1,2,4,16,2020-12-22
03,03359,3,1,0,2,4,27,2020-12-22
03,03360,2,0,0,2,18,60,2020-12-22
03,03361,2,0,0,2,5,10,2020-12-22
03,03401,1,9,7,1,0,15,2020-12-22
03,03402,1,1,0,1,11,9,2020-12-22
03,03403,5,13,10,3,14,92,2020-12-22
03,03404,5,22,13,4,23,115,2020-12-22
03,03405,2,4,2,1,21,19,2020-12-22
03,03451,3,2,2,2,5,28,2020-12-22
03,03452,4,4,0,3,9,30,2020-12-22
03,03453,3,5,3,3,4,24,2020-12-22
03,03454,10,5,2,6,40,55,2020-12-22
03,03455,2,1,0,2,10,23,2020-12-22
03,03456,1,4,1,1,3,25,2020-12-22
03,03457,6,2,1,4,15,17,2020-12-22
03,03458,1,1,0,1,1,9,2020-12-22
03,03459,7,6,0,6,49,67,2020-12-22
03,03460,5,3,2,3,9,27,2020-12-22
03,03461,2,0,0,2,7,10,2020-12-22
03,03462,1,0,0,1,3,5,2020-12-22
04,04011,10,31,17,9,22,148,2020-12-22
04,04012,4,8,6,3,15,43,2020-12-22
05,05111,14,36,18,11,39,257,2020-12-22
05,05112,16,40,23,9,25,192,2020-12-22
05,05113,16,65,48,13,65,319,2020-12-22
05,05114,7,16,10,4,10,87,2020-12-22
05,05116,6,33,14,4,6,88,2020-12-22
05,05117,2,12,3,2,4,30,2020-12-22
05,05119,7,18,9,4,18,55,2020-12-22
05,05120,1,6,3,1,1,29,2020-12-22
05,05122,4,21,16,3,41,45,2020-12-22
05,05124,7,28,19,5,40,113,2020-12-22
05,05154,8,9,7,5,22,47,2020-12-22
05,05158,7,23,5,6,15,55,2020-12-22
05,05162,7,11,4,5,27,78,2020-12-22
05,05166,4,11,2,4,7,29,2020-12-22
05,05170,11,19,12,8,35,97,2020-12-22
05,05314,17,44,25,11,27,256,2020-12-22
05,05315,30,87,50,18,27,392,2020-12-22
05,05316,5,9,6,2,14,74,2020-12-22
05,05334,13,51,40,7,20,285,2020-12-22
05,05358,7,20,9,5,9,60,2020-12-22
05,05362,7,17,7,7,14,55,2020-12-22
05,05366,3,9,5,3,3,24,2020-12-22
05,05370,3,12,10,3,4,32,2020-12-22
05,05374,6,15,13,6,10,76,2020-12-22
05,05378,4,10,5,4,8,35,2020-12-22
05,05382,7,19,9,6,8,70,2020-12-22
05,05512,2,5,2,2,9,31,2020-12-22
05,05513,7,27,18,4,18,85,2020-12-22
05,05515,9,38,6,7,30,237,2020-12-22
05,05554,6,10,5,5,16,57,2020-12-22
05,05558,5,5,2,3,5,29,2020-12-22
05,05562,15,45,28,14,45,182,2020-12-22
05,05566,7,9,3,5,23,75,2020-12-22
05,05570,6,12,6,5,12,36,2020-12-22
05,05711,6,35,19,4,33,130,2020-12-22
05,05754,4,11,3,4,17,34,2020-12-22
05,05758,5,11,6,3,10,57,2020-12-22
05,05762,6,8,5,5,9,26,2020-12-22
05,05766,2,21,5,2,2,48,2020-12-22
05,05770,8,26,19,6,26,196,2020-12-22
05,05774,7,17,9,5,20,84,2020-12-22
05,05911,8,27,16,6,24,169,2020-12-22
05,05913,9,32,20,9,23,260,2020-12-22
05,05914,7,17,7,5,22,61,2020-12-22
05,05915,7,14,8,5,23,61,2020-12-22
05,05916,4,13,5,4,3,63,2020-12-22
05,05954,7,11,4,6,24,107,2020-12-22
05,05958,10,11,2,9,44,84,2020-12-22
05,05962,10,30,15,8,20,107,2020-12-22
05,05966,3,5,4,3,14,17,2020-12-22
05,05970,8,6,5,7,38,102,2020-12-22
05,05974,9,11,3,7,17,66,2020-12-22
05,05978,8,26,15,8,16,93,2020-12-22
06,06411,7,23,14,4,27,71,2020-12-22
06,06412,17,68,31,12,46,241,2020-12-22
06,06413,4,17,5,2,16,65,2020-12-22
06,06414,6,29,18,4,17,80,2020-12-22
06,06431,5,7,3,5,7,30,2020-12-22
06,06432,2,20,15,2,0,25,2020-12-22
06,06433,2,10,3,2,0,17,2020-12-22
06,06434,2,8,3,2,2,24,2020-12-22
06,06435,7,27,10,4,12,67,2020-12-22
06,06436,2,9,6,2,2,26,2020-12-22
06,06437,2,12,9,2,1,125,2020-12-22
06,06438,2,13,8,2,0,21,2020-12-22
06,06439,2,3,1,2,2,14,2020-12-22
06,06440,5,23,8,5,3,77,2020-12-22
06,06531,6,51,28,4,28,197,2020-12-22
06,06532,3,3,1,3,5,56,2020-12-22
06,06533,4,20,11,4,7,45,2020-12-22
06,06534,3,18,9,3,13,128,2020-12-22
06,06535,4,6,1,4,3,22,2020-12-22
06,06611,6,29,14,6,17,139,2020-12-22
06,06631,5,18,12,3,15,78,2020-12-22
06,06632,4,19,14,3,18,44,2020-12-22
06,06633,4,4,2,4,10,22,2020-12-22
06,06634,3,7,6,3,2,22,2020-12-22
06,06635,7,18,12,7,30,84,2020-12-22
